Accel_X,Accel_Y,Accel_Z,Body_Temp_F,Heart_rate,label,Predicted_Activity,Status
-0.87,-1.35,9.46,77.11,74,running,running,abnormal
-2.26,-0.44,8.99,77.11,74,running,running,abnormal
-2.16,0.28,10.08,77.11,67,running,running,abnormal
-1.55,-1.36,9.13,77.22,67,running,running,abnormal
-1.58,-0.71,10.02,77.22,66,running,running,abnormal
-2.55,-1.37,10.63,77.22,62,running,running,abnormal
-1.91,-2.3,9.68,77.22,62,running,running,abnormal
-2.11,-1.94,10.59,77.22,62,running,running,abnormal
-1.12,0.98,11.39,77.22,62,running,running,abnormal
0.9,-1.04,12.35,77.22,62,running,running,abnormal
-0.9,-1.94,8.69,77.34,0,running,running,abnormal
-0.29,-1.55,10.0,77.34,0,running,running,abnormal
0.14,-1.26,8.53,77.34,74,running,running,abnormal
-1.52,-1.77,8.32,77.45,75,running,running,abnormal
0.22,-1.98,11.93,77.45,75,running,running,abnormal
0.8,-2.83,12.43,77.45,72,running,running,abnormal
0.57,-1.99,9.61,77.56,71,running,running,abnormal
-1.05,-0.4,11.64,77.56,73,running,running,abnormal
-1.77,-2.55,10.29,77.56,81,running,running,abnormal
-0.84,0.89,9.75,77.56,87,running,running,abnormal
0.85,0.42,10.3,77.68,87,running,running,abnormal
1.52,0.72,10.21,77.68,75,running,running,abnormal
1.86,0.54,9.63,77.68,75,running,running,abnormal
1.77,0.76,9.75,77.79,75,running,running,abnormal
1.71,0.7,9.82,77.79,67,running,running,abnormal
1.74,0.83,10.04,77.79,67,running,running,abnormal
1.93,0.66,9.82,77.9,67,running,running,abnormal
1.83,0.82,10.02,77.79,0,running,running,abnormal
1.77,0.8,9.76,77.79,0,running,running,abnormal
1.79,0.86,9.9,77.9,0,running,running,abnormal
1.84,0.88,9.7,77.9,0,running,running,abnormal
1.9,0.71,9.68,78.01,0,running,running,abnormal
-0.68,0.24,10.32,78.01,0,running,running,abnormal
0.55,-1.26,8.6,78.01,0,running,running,abnormal
0.2,-1.1,10.0,78.01,27,running,running,abnormal
0.79,1.16,10.21,78.01,27,running,running,abnormal
-0.52,0.8,9.99,78.12,29,running,running,abnormal
-0.2,0.72,10.52,78.12,29,running,running,abnormal
0.61,-2.69,8.64,78.12,29,running,running,abnormal
3.86,-1.95,12.53,78.12,29,running,running,abnormal
2.18,-2.34,9.4,78.24,31,running,running,abnormal
-1.39,-3.03,11.21,78.24,33,running,running,abnormal
-0.95,-1.24,9.09,78.24,36,running,running,abnormal
1.9,-4.29,9.93,78.24,36,running,running,abnormal
1.94,-2.34,9.85,78.24,36,running,running,abnormal
-2.27,-4.16,9.1,78.24,36,running,running,abnormal
0.1,-3.45,8.51,78.35,36,running,running,abnormal
0.06,-1.13,8.35,78.35,37,running,running,abnormal
0.55,-3.55,10.05,78.35,37,running,running,abnormal
0.73,-3.21,14.34,78.35,39,running,running,abnormal
-1.77,-1.38,9.89,78.35,42,running,running,abnormal
-0.94,-1.91,8.81,78.46,42,running,running,abnormal
0.78,-1.46,9.96,78.46,46,running,running,abnormal
1.85,-1.56,12.5,78.46,48,running,running,abnormal
0.11,-2.09,7.82,78.46,48,running,running,abnormal
-1.43,-2.52,8.37,78.46,50,running,running,abnormal
0.22,1.91,14.39,78.57,51,running,running,abnormal
3.07,-1.31,10.34,78.57,51,running,running,abnormal
1.44,-1.36,9.07,78.57,50,running,running,abnormal
-0.55,-3.71,8.52,78.57,50,running,running,abnormal
-2.12,-3.57,10.78,78.69,53,running,running,abnormal
-0.57,0.72,7.86,78.57,58,running,running,abnormal
1.69,-2.36,6.79,78.69,64,running,running,abnormal
2.68,-1.64,11.25,78.69,64,running,running,abnormal
1.28,-3.14,10.69,78.69,61,running,running,abnormal
-2.38,-4.86,10.07,78.69,61,running,running,abnormal
0.12,-2.78,13.51,78.69,61,running,running,abnormal
0.93,1.73,11.27,78.8,0,running,running,abnormal
3.73,-0.68,10.81,78.69,0,running,running,abnormal
2.28,-1.25,10.88,78.8,70,running,running,abnormal
1.41,-3.07,8.1,78.8,70,running,running,abnormal
-0.62,-1.29,9.53,78.8,68,running,running,abnormal
-0.21,-2.27,8.25,78.8,69,running,running,abnormal
1.18,-1.88,8.87,78.8,72,running,running,abnormal
2.0,-2.33,10.54,78.8,72,running,running,abnormal
0.77,-2.76,11.03,78.8,72,running,running,abnormal
-0.52,-4.7,8.6,78.8,72,running,running,abnormal
-0.08,-4.02,10.59,78.91,0,running,running,abnormal
-0.13,-3.26,9.5,78.91,0,running,running,abnormal
-0.21,-2.47,9.39,78.91,0,running,running,abnormal
1.03,-3.35,7.81,78.91,0,running,running,abnormal
0.91,-3.23,11.49,78.91,53,running,running,abnormal
-0.2,-3.2,9.36,78.91,55,running,running,abnormal
-1.19,-1.45,9.53,78.91,56,running,running,abnormal
-1.2,-0.67,7.81,79.02,59,running,running,abnormal
2.03,-2.23,10.47,78.91,59,running,running,abnormal
1.29,-1.48,8.02,78.91,57,running,running,abnormal
-0.39,-2.4,10.66,79.02,58,running,running,abnormal
0.5,-2.47,7.67,79.02,59,running,running,abnormal
1.52,-1.37,9.58,79.02,62,running,running,abnormal
1.08,-3.0,9.28,79.02,72,running,running,abnormal
2.03,-1.65,8.84,79.14,78,running,running,abnormal
1.57,-2.4,7.85,79.14,88,running,running,abnormal
-0.42,-3.76,7.62,79.14,88,running,running,abnormal
-1.75,-3.0,8.79,79.14,81,running,running,abnormal
0.25,0.53,10.85,79.14,90,running,running,abnormal
0.21,-3.82,7.79,79.14,99,running,running,abnormal
1.57,-2.72,12.34,79.14,99,running,running,abnormal
0.66,-2.27,8.52,79.14,95,running,running,abnormal
-1.79,-4.15,10.74,79.14,95,running,running,abnormal
1.18,-1.46,9.58,79.14,80,running,running,abnormal
-0.03,-0.68,8.63,79.14,73,running,running,abnormal
3.07,-3.43,10.31,79.25,73,running,running,abnormal
1.79,-3.44,9.9,79.25,69,running,running,abnormal
0.91,-5.23,8.59,79.14,69,running,running,abnormal
-1.1,-3.09,8.86,79.25,69,running,running,abnormal
-0.85,-2.72,8.44,79.25,58,running,running,abnormal
1.65,-2.96,9.49,79.25,58,running,running,abnormal
1.64,-3.92,9.01,79.25,57,running,running,abnormal
2.33,-3.14,10.39,79.25,57,running,running,abnormal
0.0,-4.54,8.52,79.25,54,running,running,abnormal
2.09,-4.56,10.06,79.25,54,running,running,abnormal
0.45,-1.84,10.37,79.25,55,running,running,abnormal
0.98,-4.4,10.85,79.25,61,running,running,abnormal
2.04,-2.6,8.91,79.25,70,running,running,abnormal
1.8,-4.0,8.83,79.25,70,running,running,abnormal
-0.75,-3.09,11.38,79.25,64,running,running,abnormal
-0.09,-2.3,8.53,79.25,74,running,running,abnormal
0.34,-5.15,8.47,79.25,90,running,running,abnormal
0.9,-2.54,8.93,79.25,90,running,running,abnormal
1.57,-3.25,7.0,79.36,84,running,running,abnormal
2.89,-6.09,8.03,79.36,82,running,running,abnormal
-1.35,-2.37,9.24,79.36,84,running,running,abnormal
0.16,-1.15,10.48,79.36,84,running,running,abnormal
-0.14,-1.28,9.22,79.36,94,running,running,abnormal
1.0,-2.51,10.06,79.36,99,running,running,abnormal
2.62,-2.83,12.34,79.47,100,running,running,abnormal
0.23,-3.71,9.21,79.47,100,running,running,abnormal
-0.91,-2.16,11.69,79.36,100,running,running,abnormal
2.5,-0.68,9.25,79.47,0,running,running,abnormal
-0.19,1.45,9.49,79.47,185,running,running,abnormal
3.5,-1.04,9.72,79.47,185,running,running,abnormal
1.31,-1.35,8.94,79.36,149,running,running,abnormal
2.2,-1.8,11.22,79.47,135,running,running,abnormal
-0.06,-3.34,10.06,79.47,135,running,running,abnormal
0.93,-2.58,10.54,79.47,112,running,running,abnormal
1.54,-1.16,11.69,79.47,104,running,running,abnormal
1.09,-2.49,9.77,79.47,104,running,running,abnormal
1.8,-3.11,9.33,79.47,85,running,running,abnormal
1.8,-1.18,10.19,79.59,78,running,running,abnormal
1.47,-4.16,8.24,79.59,76,running,running,abnormal
1.25,-1.15,9.85,79.47,71,running,running,abnormal
0.51,1.09,10.8,79.47,77,running,running,abnormal
1.65,-2.14,10.02,79.59,93,running,running,abnormal
1.62,-1.59,12.5,79.59,150,running,running,abnormal
0.87,-4.11,10.07,79.59,147,running,running,abnormal
